Parent ID,Parent SKU,Product ID,Product SKU,Product Name,Slug,Permalink,Product URL,Description,Excerpt,Product Published,Product Modified,Type,Visibility,Featured,Virtual,Downloadable,Price,Sale Price,Sale Price Dates From,Sale Price Dates To,Weight,Weight Unit,Height,Height Unit,Width,Width Unit,Length,Length Unit,Category,Tag,Featured Image,Tax Status,Tax Class,File Download,Download Limit,Download Expiry,Download Type,Manage Stock,Quantity,Stock Status,Allow Backorders,Sold Individually,Up-Sells,Cross-Sells,External URL,Button Text,Purchase Note,Product Status,Enable Reviews,Sort Order,Attribute: UTILITATE,Attribute: TIP MOBILIER,Attribute: PRET ( Lei ),Attribute: DISPONIBILITATE,Attribute: CULOARE MOBILIER,Attribute: CULOARE PRODUS,Attribute: PENTRU,Attribute: ACCESORII,Attribute: BRANDURI,Attribute: MATERIAL,Attribute: DISCOUNT %
6625,115719,7020,,Product 6625 Variation,product-6625-variation,http://bebe.wphit.com/product_variation/product-6625-variation/,http://bebe.wphit.com/product_variation/product-6625-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,340,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6627,115720,7019,,Product 6627 Variation,product-6627-variation,http://bebe.wphit.com/product_variation/product-6627-variation/,http://bebe.wphit.com/product_variation/product-6627-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,340,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6629,115721,7018,,Product 6629 Variation,product-6629-variation,http://bebe.wphit.com/product_variation/product-6629-variation/,http://bebe.wphit.com/product_variation/product-6629-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,199,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6631,115722,7017,,Product 6631 Variation,product-6631-variation,http://bebe.wphit.com/product_variation/product-6631-variation/,http://bebe.wphit.com/product_variation/product-6631-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,299,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6637,,7016,,Product 6637 Variation,product-6637-variation,http://bebe.wphit.com/product_variation/product-6637-variation/,http://bebe.wphit.com/product_variation/product-6637-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,85,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6638,115723,7015,,Product 6638 Variation,product-6638-variation,http://bebe.wphit.com/product_variation/product-6638-variation/,http://bebe.wphit.com/product_variation/product-6638-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,85,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6639,115724,7014,,Product 6639 Variation,product-6639-variation,http://bebe.wphit.com/product_variation/product-6639-variation/,http://bebe.wphit.com/product_variation/product-6639-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,85,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6641,115725,7013,,Product 6641 Variation,product-6641-variation,http://bebe.wphit.com/product_variation/product-6641-variation/,http://bebe.wphit.com/product_variation/product-6641-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,85,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6764,115726,7012,,Product 6764 Variation,product-6764-variation,http://bebe.wphit.com/product_variation/product-6764-variation/,http://bebe.wphit.com/product_variation/product-6764-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,59,,,,,,,,,,,,Uncategorized,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6765,115727,7011,,Product 6765 Variation,product-6765-variation,http://bebe.wphit.com/product_variation/product-6765-variation/,http://bebe.wphit.com/product_variation/product-6765-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6766,115727,7010,,Product 6766 Variation,product-6766-variation,http://bebe.wphit.com/product_variation/product-6766-variation/,http://bebe.wphit.com/product_variation/product-6766-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,89,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6767,115728,7009,,Product 6767 Variation,product-6767-variation,http://bebe.wphit.com/product_variation/product-6767-variation/,http://bebe.wphit.com/product_variation/product-6767-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6768,115729,7008,,Product 6768 Variation,product-6768-variation,http://bebe.wphit.com/product_variation/product-6768-variation/,http://bebe.wphit.com/product_variation/product-6768-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6769,115730,7007,,Product 6769 Variation,product-6769-variation,http://bebe.wphit.com/product_variation/product-6769-variation/,http://bebe.wphit.com/product_variation/product-6769-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6770,115732,7006,,Product 6770 Variation,product-6770-variation,http://bebe.wphit.com/product_variation/product-6770-variation/,http://bebe.wphit.com/product_variation/product-6770-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6771,115733,7005,,Product 6771 Variation,product-6771-variation,http://bebe.wphit.com/product_variation/product-6771-variation/,http://bebe.wphit.com/product_variation/product-6771-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6772,115734,7004,,Product 6772 Variation,product-6772-variation,http://bebe.wphit.com/product_variation/product-6772-variation/,http://bebe.wphit.com/product_variation/product-6772-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6773,115735,7003,,Product 6773 Variation,product-6773-variation,http://bebe.wphit.com/product_variation/product-6773-variation/,http://bebe.wphit.com/product_variation/product-6773-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6774,115736,7002,,Product 6774 Variation,product-6774-variation,http://bebe.wphit.com/product_variation/product-6774-variation/,http://bebe.wphit.com/product_variation/product-6774-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6775,115737,7001,,Product 6775 Variation,product-6775-variation,http://bebe.wphit.com/product_variation/product-6775-variation/,http://bebe.wphit.com/product_variation/product-6775-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6776,115738,7000,,Product 6776 Variation,product-6776-variation,http://bebe.wphit.com/product_variation/product-6776-variation/,http://bebe.wphit.com/product_variation/product-6776-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6777,115739,6999,,Product 6777 Variation,product-6777-variation,http://bebe.wphit.com/product_variation/product-6777-variation/,http://bebe.wphit.com/product_variation/product-6777-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
6778,115740,6998,,Product 6778 Variation,product-6778-variation,http://bebe.wphit.com/product_variation/product-6778-variation/,http://bebe.wphit.com/product_variation/product-6778-variation/,,,23/03/2015,23/03/2015,Variation,,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,,,,,,,,Standard,No,,,No,No,,,,,,Publish,Open,0,,,,,,,,,,,
,,6778,115740,Jucarie Termica Papusa Ellie 39cm,jucarie-termica-papusa-ellie-39cm,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-papusa-ellie-39cm/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-papusa-ellie-39cm/,"<strong>- Se incalzesc la microunde 2 minute
- Interior natural din mei organic si lavanda
- Efect terapeutic prin caldura si miros
- Aproximativ 22 cm asezata in fund</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-copii-din-material-textil-mei-si-lavanda.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,3,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6777,115739,Jucarie Termica Bufnita Verde,jucarie-termica-bufnita-verde,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-verde/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-verde/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/jucarie-termica-din-plus-pentru-copii-lavanda-frantuzeasca-si-mei.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,37,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6776,115738,Jucarie Termica Bufnita Roz,jucarie-termica-bufnita-roz,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-roz/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-roz/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-din-plus-pentru-copii-bufnita-roz-din-mei-si-lavanda.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,36,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6775,115737,Jucarie Termica Bufnita Rosie,jucarie-termica-bufnita-rosie,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-rosie/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-bufnita-rosie/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-de-plus-termica-se-incalzeste-la-cuptor-cu-microunde-mei-si-lavanda-frantuzeasca.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,35,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6774,115736,Jucarie Termica Iepuras Colorat,jucarie-termica-iepuras-colorat,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-iepuras-colorat/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-iepuras-colorat/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-plus-termica-pentru-copii-din-mei-si-lavanda.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,34,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6773,115735,Jucarie Termica Pisica Colorata,jucarie-termica-pisica-colorata,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-pisica-colorata/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-pisica-colorata/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-plus-termica-din-mei-si-lavanda-frantuzeasca-pentru-copii.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,33,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6772,115734,Jucarie Termica Lemurian Galben,jucarie-termica-lemurian-galben,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-lemurian-galben/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-lemurian-galben/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-copii-incalzita-la-cuptor-cu-microunde.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,32,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6771,115733,Jucarie Termica Urs Colorat,jucarie-termica-urs-colorat,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-urs-colorat/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-urs-colorat/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-de-plus-mei-si-lavanda-pentru-copii.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,31,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6770,115732,Jucarie Termica Miel,jucarie-termica-miel,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-miel/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-miel/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Made in Italy",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,99,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-plus-copii-mei-lavanda-oita.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,30,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6769,115730,Jucarie Termica Lemurian,jucarie-termica-lemurian,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-lemurian/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-lemurian/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Aproximativ 25 cm</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-copii-lavanda-frantuzeasca-si-seminte-de-mei-tratate.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,29,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6768,115729,Jucarie Termica Porcusor,jucarie-termica-porcusor,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-porcusor/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-porcusor/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Aproximativ 25 cm</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/jucarie-termica-porcusor-copii-lavanda-si-mei.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,28,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6767,115728,Jucarie Termica Elefant,jucarie-termica-elefant,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-elefant/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-elefant/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Aproximativ 25 cm</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-elefant-pentru-copii-din-lavanda-si-mei.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,27,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6766,115727,Jucarie Termica Veverita,jucarie-termica-veverita,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-veverita/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-veverita/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Aproximativ 25 cm</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,89,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-bebelusi-pentru-ameliorat-dureri.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,26,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6765,115727,Jucarie Termica Pisica,jucarie-termica-pisica,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-pisica/,http://bebe.wphit.com/magazin/jucarii-termice/jucarie-termica-pisica/,"<strong>- Se incalzesc la microunde 2 minute
- Pana la 2 ore de caldura
- Efect terapeutic prin caldura si miros
- Aproximativ 25 cm</strong>",,17/02/2015,22/03/2015,Variabil,Catalog & Search,No,No,No,79,,,,,,,,,,,,Noutati>Jucarii Termice|Cadouri>Jucarii Termice,Jucarii Termice Oita cuptor microunde Wormies,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-termica-bebelusi-mei-si-lavanda-pentru-calmat-dureri.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,25,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6764,115726,Jucarie Medie Dusty Catel,jucarie-medie-dusty-catel,http://bebe.wphit.com/magazin/fara-categorie/jucarie-medie-dusty-catel/,http://bebe.wphit.com/magazin/fara-categorie/jucarie-medie-dusty-catel/,"<strong>- Varsta recomandata: 3 ani
- Spalare manuala
- Umplut cu boabe de grâu tratate
- Dimensiuni: 14 x 7.5 cm</strong>",,17/02/2015,17/02/2015,Variabil,Catalog & Search,No,No,No,59,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/02/Jucarie-plus-pentru-sters-ecran-telefon-catelus.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,19,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6641,115725,Botosei Bebelusi Ergonomici Maro,botosei-bebelusi-ergonomici-maro,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-maro/,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-maro/,,,9/2/2015,9/2/2015,Variabil,Catalog & Search,No,No,No,100,85,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/02/Botosei-ergonomici-bebelusi-maro.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,3,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6639,115724,Botosei Bebelusi Ergonomici Bleu,botosei-bebelusi-ergonomici-bleu,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-bleu/,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-bleu/,,,9/2/2015,9/2/2015,Variabil,Catalog & Search,No,No,No,100,85,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/02/Botosei-ergonomici-bebelusi-moi-ieftini.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,2,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6638,115723,Botosei Bebelusi Ergonomici Verzi,botosei-bebelusi-ergonomici-verzi-2,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-verzi-2/,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-verzi-2/,,,9/2/2015,9/2/2015,Variabil,Catalog & Search,No,No,No,100,85,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/02/Incaltaminte-copii-flexibile-sigure-ieftine.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,1,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6637,,Botosei Bebelusi Ergonomici,botosei-bebelusi-ergonomici-verzi,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-verzi/,http://bebe.wphit.com/magazin/fara-categorie/botosei-bebelusi-ergonomici-verzi/,,,9/2/2015,9/2/2015,Variabil,Catalog & Search,No,No,No,85,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/02/Incaltaminte-copii-flexibile-sigure-ieftine.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,1,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6634,,CARUSELE,carusele-2,http://bebe.wphit.com/magazin/fara-categorie/carusele-2/,http://bebe.wphit.com/magazin/fara-categorie/carusele-2/,,,9/1/2015,9/2/2015,Grouped Product,Catalog & Search,No,No,No,,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/07/CARUSELE-MAGICAL-NIGHT.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,2,,,,,,,,,,,
,,6631,115722,Baza Pentru Scoica Auto Bebelusi,baza-pentru-scoica-auto-bebelusi,http://bebe.wphit.com/magazin/fara-categorie/baza-pentru-scoica-auto-bebelusi/,http://bebe.wphit.com/magazin/fara-categorie/baza-pentru-scoica-auto-bebelusi/,,,30/01/2015,30/01/2015,Variabil,Catalog & Search,No,No,No,299,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/01/Baza-scoica-auto-bebelusi.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,37,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6629,115721,Port Bebe Marsupiu Bebelusi Go Negru,port-bebe-marsupiu-bebelusi-go-negru,http://bebe.wphit.com/magazin/fara-categorie/port-bebe-marsupiu-bebelusi-go-negru/,http://bebe.wphit.com/magazin/fara-categorie/port-bebe-marsupiu-bebelusi-go-negru/,,,30/01/2015,30/01/2015,Variabil,Catalog & Search,No,No,No,199,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/01/Port-Bebe-Marsupiu-Bebelusi-Go-Negru.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,36,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
,,6627,115720,Port Bebe Marsupiu Bebelusi Soft Alb,port-bebe-marsupiu-bebelusi-soft-alb,http://bebe.wphit.com/magazin/fara-categorie/port-bebe-marsupiu-bebelusi-soft-alb/,http://bebe.wphit.com/magazin/fara-categorie/port-bebe-marsupiu-bebelusi-soft-alb/,,,30/01/2015,30/01/2015,Variabil,Catalog & Search,No,No,No,340,,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2015/01/Port-bebe-marsupiu-bebelusi-alb.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,35,,,,,,,,Deco Catelusi|Deco Inimioare|Deco Pisici|Deco Ursi|Fara accesorii|Swarovski,,,
