Product ID;Product SKU;Product Name;Slug;Description;Excerpt;Price;Sale Price;Sale Price Dates From;Sale Price Dates To;Weight;Height;Width;Length;Category;Tag;Featured Image;Quantity
5681;115127;SET COPII UNGHIERA FORFECUTA PILA;set-copii-unghiera-forfecuta-pila;;;40;40;;;;;;;Pentru Acasa Accesorii Baie;;http://bebe.wphit.com/wp-content/uploads/2014/12/SET-FOARFECA-PILA-UNGHIERA-COPII.png;
5679;115126;UNGHIERA COPII;unghiera-copii;;;12;12;;;;;;;Pentru Acasa Accesorii Baie;;http://bebe.wphit.com/wp-content/uploads/2014/12/UNGHIERA-COPII-BABY-ONO.png;
5677;115125;SET BEBELUSI FORFECUTA PILA UNGHIERA;set-bebelusi-forfecuta-pila-unghiera-2;;;20;20;;;;;;;Pentru Acasa Accesorii Baie;;http://bebe.wphit.com/wp-content/uploads/2014/12/SET-BEBELUSI-FORFECUTA-UNGHIERA-PILA.png;
"5675;115124;CADITA COPII SAFARI BLEU;cadita-copii-safari-bleu;""<strong - Ergonomica"

#NAME?

"- Senzor apa fierbinte</strong "";;50;50;;;;;;;Pentru Acasa Accesorii Baie Cadite;;http://bebe.wphit.com/wp-content/uploads/2014/12/CADITA-COPII-SAFARI-BLEU.png;"
"5673;115123;CADITA COPII SAFARI MOV;cadita-copii-safari-mov;""<strong - Ergonomica"

#NAME?

"- Senzor apa fierbinte</strong "";;50;50;;;;;;;Pentru Acasa Accesorii Baie Cadite;;http://bebe.wphit.com/wp-content/uploads/2014/12/CADITA-COPII-SAFARI-MOV.png;"
"5671;115122;CADITA COPII SAFARI ROZ;cadita-copii-safari-roz;""<strong - Ergonomica"

#NAME?

"- Senzor apa fierbinte</strong "";;50;50;;;;;;;Pentru Acasa Accesorii Baie Cadite;;http://bebe.wphit.com/wp-content/uploads/2014/12/CADITA-BEBELUSI-SAFARI-ROZ.png;"
"5667;115121;CADITA ALBA CU SUPORT ERGONOMIC;cadita-alba-cu-suport-ergonomic;""<strong - Ergonomica"

#NAME?

"- Senzor apa fierbinte</strong "";;100;100;;;;;;;Pentru Acasa Accesorii Baie Cadite;;http://bebe.wphit.com/wp-content/uploads/2014/12/CADITA-BEBELUSI-CU-SUPORT-ERGONOMIC-ALBA.png;"
"5665;115120;CADITA GALBENA CU SUPORT ERGONOMIC;cadita-galbena-cu-suport-ergonomic;""<strong - Ergonomica"

#NAME?

"- Senzor apa fierbinte</strong "";;100;100;;;;;;;Pentru Acasa Accesorii Baie Cadite;;http://bebe.wphit.com/wp-content/uploads/2014/12/CADITA-BEBELUSI-CU-SUPORT-ERGONOMIC-GALBENA.png;"
